질환명,링크
위-식도 역류 질환 [gastroesophageal reflux disease],https://terms.naver.com/entry.naver?docId=926887&cid=51007&categoryId=51007
"위경련 [stomach cramp, gastric cramp]",https://terms.naver.com/entry.naver?docId=927428&cid=51007&categoryId=51007
위궤양 [gastric ulcer],https://terms.naver.com/entry.naver?docId=926888&cid=51007&categoryId=51007
위내시경 [esophagogastroduodenoscopy],https://terms.naver.com/entry.naver?docId=927730&cid=51007&categoryId=51007
위산과다 [Hyperchlorhydria],https://terms.naver.com/entry.naver?docId=6225901&cid=51007&categoryId=51007
위산부족 [Hypoacidity],https://terms.naver.com/entry.naver?docId=6225838&cid=51007&categoryId=51007
위산분비억제제 [Proton-pump inhibitor],https://terms.naver.com/entry.naver?docId=6225857&cid=51007&categoryId=51007
위선암 [gastric adenocarcinoma],https://terms.naver.com/entry.naver?docId=926889&cid=51007&categoryId=51007
위염 [gastritis],https://terms.naver.com/entry.naver?docId=926890&cid=51007&categoryId=51007
위용종 [gastric polyp],https://terms.naver.com/entry.naver?docId=927304&cid=51007&categoryId=51007
위장관 중재시술 [gastrointestinal intervention],https://terms.naver.com/entry.naver?docId=927824&cid=51007&categoryId=51007
위점막하종양 [Gastric submucosal tumor],https://terms.naver.com/entry.naver?docId=6225981&cid=51007&categoryId=51007
위축성 위염 [atrophic gastritis],https://terms.naver.com/entry.naver?docId=927086&cid=51007&categoryId=51007
위축성 질염 [atrophic vaginitis],https://terms.naver.com/entry.naver?docId=927005&cid=51007&categoryId=51007
윌슨병 [Wilson's disease],https://terms.naver.com/entry.naver?docId=926693&cid=51007&categoryId=51007
유도 분만 [induction of labor],https://terms.naver.com/entry.naver?docId=927762&cid=51007&categoryId=51007
유두백반 [White spot on the nipple],https://terms.naver.com/entry.naver?docId=6226001&cid=51007&categoryId=51007
유두습진 [Eczema of the nipple],https://terms.naver.com/entry.naver?docId=6226055&cid=51007&categoryId=51007
유레아플라스마감염증 [Ureaplasma infection],https://terms.naver.com/entry.naver?docId=6225813&cid=51007&categoryId=51007
유방 고정술 [mastopexy],https://terms.naver.com/entry.naver?docId=927779&cid=51007&categoryId=51007
유방 마사지 [breast massage],https://terms.naver.com/entry.naver?docId=927763&cid=51007&categoryId=51007
유방 초음파 검사 [breast ultrasonography],https://terms.naver.com/entry.naver?docId=927629&cid=51007&categoryId=51007
유방 촬영술 [mammography],https://terms.naver.com/entry.naver?docId=927649&cid=51007&categoryId=51007
유방 축소술 [reduction mammaplasty],https://terms.naver.com/entry.naver?docId=927780&cid=51007&categoryId=51007
유방 확대술 [augmentation mammaplasty],https://terms.naver.com/entry.naver?docId=927781&cid=51007&categoryId=51007
유방상피내암 [Breast carcinoma in situ],https://terms.naver.com/entry.naver?docId=6225985&cid=51007&categoryId=51007
유방암 [breast cancer],https://terms.naver.com/entry.naver?docId=926730&cid=51007&categoryId=51007
유방암 유전자 검사 [breast cancer genetic test],https://terms.naver.com/entry.naver?docId=927699&cid=51007&categoryId=51007
유방염 [mastitis],https://terms.naver.com/entry.naver?docId=927111&cid=51007&categoryId=51007
유방자기공명영상 [Breast magnetic resonance imaging],https://terms.naver.com/entry.naver?docId=5749193&cid=51007&categoryId=51007
유방종괴 [breast mass],https://terms.naver.com/entry.naver?docId=927519&cid=51007&categoryId=51007
유방통 [mastalgia],https://terms.naver.com/entry.naver?docId=927471&cid=51007&categoryId=51007
유산 [abortion],https://terms.naver.com/entry.naver?docId=927162&cid=51007&categoryId=51007
유아각성조절장애 [Arousal disorder in children],https://terms.naver.com/entry.naver?docId=6225718&cid=51007&categoryId=51007
유아기관지염 [Bronchitis in children],https://terms.naver.com/entry.naver?docId=6225781&cid=51007&categoryId=51007
"유암종 [carcinoidtumors, carcinoid tumors]",https://terms.naver.com/entry.naver?docId=2120092&cid=51007&categoryId=51007
유전성 말초신경병증 [hereditary peripheral nerve disorder],https://terms.naver.com/entry.naver?docId=926694&cid=51007&categoryId=51007
유전성 실조증 [hereditary ataxia],https://terms.naver.com/entry.naver?docId=926695&cid=51007&categoryId=51007
유전자 검사 [genetic analysis],https://terms.naver.com/entry.naver?docId=927710&cid=51007&categoryId=51007
유즙 분비증 [galactorrhea],https://terms.naver.com/entry.naver?docId=927040&cid=51007&categoryId=51007
유행성 각결막염 [epidemic keratoconjunctivitis],https://terms.naver.com/entry.naver?docId=926963&cid=51007&categoryId=51007
"육종 [osteosarcoma, sarcoma]",https://terms.naver.com/entry.naver?docId=926762&cid=51007&categoryId=51007
윤상인두근 장애 [cricopharyngeal dysfunction],https://terms.naver.com/entry.naver?docId=927073&cid=51007&categoryId=51007
윤활막추벽증후군 [Plica syndrome],https://terms.naver.com/entry.naver?docId=6225816&cid=51007&categoryId=51007
융비술 [augmentation rhinoplasty],https://terms.naver.com/entry.naver?docId=2119730&cid=51007&categoryId=51007
음낭수종 [hydrocele],https://terms.naver.com/entry.naver?docId=927071&cid=51007&categoryId=51007
음성 장애 [voice disorder],https://terms.naver.com/entry.naver?docId=927286&cid=51007&categoryId=51007
음식물 알레르기 [food allergy],https://terms.naver.com/entry.naver?docId=927082&cid=51007&categoryId=51007
음악 치료 [music therapy],https://terms.naver.com/entry.naver?docId=927814&cid=51007&categoryId=51007
의사소통장애 [language disorder],https://terms.naver.com/entry.naver?docId=2120067&cid=51007&categoryId=51007
"의식장애 [decreased consciousness, Consciousness Disorders]",https://terms.naver.com/entry.naver?docId=927574&cid=51007&categoryId=51007
의존성 성격장애 [dependent personality disorder],https://terms.naver.com/entry.naver?docId=927276&cid=51007&categoryId=51007
의치 [denture],https://terms.naver.com/entry.naver?docId=927738&cid=51007&categoryId=51007
이갈이 [bruxism],https://terms.naver.com/entry.naver?docId=927469&cid=51007&categoryId=51007
이관개방증 [Patulous Eustachian tube],https://terms.naver.com/entry.naver?docId=6225974&cid=51007&categoryId=51007
이루 [otorrhea],https://terms.naver.com/entry.naver?docId=927389&cid=51007&categoryId=51007
이마골종 [Frontal osteoma],https://terms.naver.com/entry.naver?docId=6225854&cid=51007&categoryId=51007
이마관자엽 변성 [frontotemporal degeneration],https://terms.naver.com/entry.naver?docId=926696&cid=51007&categoryId=51007
이명 [tinnitus],https://terms.naver.com/entry.naver?docId=927390&cid=51007&categoryId=51007
이상지질혈증 [dyslipidemia],https://terms.naver.com/entry.naver?docId=927353&cid=51007&categoryId=51007
이식편대숙주병 [graft-versus-host disease],https://terms.naver.com/entry.naver?docId=927068&cid=51007&categoryId=51007
이인증 [depersonalization],https://terms.naver.com/entry.naver?docId=927270&cid=51007&categoryId=51007
이통 [otalgia],https://terms.naver.com/entry.naver?docId=927391&cid=51007&categoryId=51007
이하선염 [Parotitis],https://terms.naver.com/entry.naver?docId=6226053&cid=51007&categoryId=51007
익상편 [pterygium],https://terms.naver.com/entry.naver?docId=927142&cid=51007&categoryId=51007
인격장애 [personality disorder],https://terms.naver.com/entry.naver?docId=2165027&cid=51007&categoryId=51007
인공 수정 [intrauterine insemination],https://terms.naver.com/entry.naver?docId=927764&cid=51007&categoryId=51007
인공 유산 [induced abortion],https://terms.naver.com/entry.naver?docId=927765&cid=51007&categoryId=51007
인공관절수술 [Total knee replacement arthroplasty],https://terms.naver.com/entry.naver?docId=5749227&cid=51007&categoryId=51007
인공와우 [cochlear implantation],https://terms.naver.com/entry.naver?docId=2119721&cid=51007&categoryId=51007
인대봉합술 [Ligament reconstruction],https://terms.naver.com/entry.naver?docId=6225731&cid=51007&categoryId=51007
인대파열 [Ligament rupture],https://terms.naver.com/entry.naver?docId=6225959&cid=51007&categoryId=51007
인두 이물감 [globus pharyngis],https://terms.naver.com/entry.naver?docId=927465&cid=51007&categoryId=51007
"인두통 및 인후통 [throat pain, throat discomfort]",https://terms.naver.com/entry.naver?docId=927383&cid=51007&categoryId=51007
인슐린 요법 [insulin therapy],https://terms.naver.com/entry.naver?docId=927755&cid=51007&categoryId=51007
"인위성 장애 [münchausen syndrome, munchausen syndrome]",https://terms.naver.com/entry.naver?docId=927268&cid=51007&categoryId=51007
"인유두종 바이러스 [HPV, Human papillomavirus]",https://terms.naver.com/entry.naver?docId=926852&cid=51007&categoryId=51007
인터넷중독 [internet addiction],https://terms.naver.com/entry.naver?docId=927257&cid=51007&categoryId=51007
인플루엔자 [influenza],https://terms.naver.com/entry.naver?docId=926584&cid=51007&categoryId=51007
인후두 역류 질환 [laryngopharyngeal reflux disease],https://terms.naver.com/entry.naver?docId=927152&cid=51007&categoryId=51007
인후염 [laryngopharyngitis],https://terms.naver.com/entry.naver?docId=927021&cid=51007&categoryId=51007
일과성고관절활액막염 [Transient synovitis of the hip],https://terms.naver.com/entry.naver?docId=6225819&cid=51007&categoryId=51007
일광화상 [sunburn],https://terms.naver.com/entry.naver?docId=2120071&cid=51007&categoryId=51007
일리자로프 수술 [ilizarov treatment],https://terms.naver.com/entry.naver?docId=927774&cid=51007&categoryId=51007
일반 혈액 검사 [complete blood cell count],https://terms.naver.com/entry.naver?docId=927656&cid=51007&categoryId=51007
일본뇌염 [Japanese encephalitis],https://terms.naver.com/entry.naver?docId=926605&cid=51007&categoryId=51007
일사병 [sun stroke],https://terms.naver.com/entry.naver?docId=1392918&cid=51007&categoryId=51007
일산화탄소 중독 [carbon monoxide poisoning],https://terms.naver.com/entry.naver?docId=927280&cid=51007&categoryId=51007
임균 감염증 [gonococcal infection],https://terms.naver.com/entry.naver?docId=926606&cid=51007&categoryId=51007
임균성 요도염 [Gonorrheal urethritis],https://terms.naver.com/entry.naver?docId=6226082&cid=51007&categoryId=51007
임산부 빈혈 [anemia in pregnancy],https://terms.naver.com/entry.naver?docId=927048&cid=51007&categoryId=51007
임산부간수치 [Liver function test in pregnancy],https://terms.naver.com/entry.naver?docId=6225839&cid=51007&categoryId=51007
임산부갑상선수치 [Normal thyroid function test in pregnancy],https://terms.naver.com/entry.naver?docId=6225928&cid=51007&categoryId=51007
임산부비타민D수치 [Vitamin D levels in pregnancy],https://terms.naver.com/entry.naver?docId=6225919&cid=51007&categoryId=51007
임산부빈혈수치 [Hemoglobin levels in pregnancy],https://terms.naver.com/entry.naver?docId=6225917&cid=51007&categoryId=51007
임산부예방접종 [Vaccination during pregnancy],https://terms.naver.com/entry.naver?docId=6225851&cid=51007&categoryId=51007
임신 [pregnancy],https://terms.naver.com/entry.naver?docId=927594&cid=51007&categoryId=51007
임신 중 누운 자세 저혈압 [Supine hypotension in pregnancy],https://terms.naver.com/entry.naver?docId=6225732&cid=51007&categoryId=51007
임신 중기 [second trimester],https://terms.naver.com/entry.naver?docId=927596&cid=51007&categoryId=51007
임신 진단 검사 [pregnancy test],https://terms.naver.com/entry.naver?docId=927669&cid=51007&categoryId=51007
"임신 초기 [early pregnancy, first trimester]",https://terms.naver.com/entry.naver?docId=927595&cid=51007&categoryId=51007
임신 초기 출혈 [the first trimester vaginal bleeding],https://terms.naver.com/entry.naver?docId=927477&cid=51007&categoryId=51007
임신 후기 [third trimester],https://terms.naver.com/entry.naver?docId=927597&cid=51007&categoryId=51007
임신선 [striae gravidarum],https://terms.naver.com/entry.naver?docId=927475&cid=51007&categoryId=51007
임신성 고혈압 [gestational hypertension],https://terms.naver.com/entry.naver?docId=926853&cid=51007&categoryId=51007
임신성 당뇨병 [gestational diabetes],https://terms.naver.com/entry.naver?docId=926840&cid=51007&categoryId=51007
임신성 비염 [pregnancy rhinitis],https://terms.naver.com/entry.naver?docId=927170&cid=51007&categoryId=51007
임신성당뇨의 혈당검사 [Blood glucose level monitor in gestational diabetes],https://terms.naver.com/entry.naver?docId=6225862&cid=51007&categoryId=51007
임신호르몬 [Pregnancy-related hormone],https://terms.naver.com/entry.naver?docId=6225866&cid=51007&categoryId=51007
임신호르몬수치 [Normal hCG levels],https://terms.naver.com/entry.naver?docId=6225929&cid=51007&categoryId=51007
임파구성 간질성 폐렴 [lymphoid interstitial pneumonia],https://terms.naver.com/entry.naver?docId=926996&cid=51007&categoryId=51007
임파선염 [lymphadenopathy],https://terms.naver.com/entry.naver?docId=926607&cid=51007&categoryId=51007
임플라논 [implanon],https://terms.naver.com/entry.naver?docId=927766&cid=51007&categoryId=51007
입덧 [emesis gravidarum],https://terms.naver.com/entry.naver?docId=927419&cid=51007&categoryId=51007
자가국소 실인증 [autotopagnosia],https://terms.naver.com/entry.naver?docId=927378&cid=51007&categoryId=51007
자가면역성 간염 [autoimmune hepatitis],https://terms.naver.com/entry.naver?docId=926891&cid=51007&categoryId=51007
자가면역질환 [Autoimmune disease],https://terms.naver.com/entry.naver?docId=6226070&cid=51007&categoryId=51007
자가모발이식술 [autologous hair transplantation],https://terms.naver.com/entry.naver?docId=2119725&cid=51007&categoryId=51007
자가수혈 [autologous transfusion],https://terms.naver.com/entry.naver?docId=927849&cid=51007&categoryId=51007
자가혈청주사 [Platelet-rich plasma (PRP) injection],https://terms.naver.com/entry.naver?docId=6225745&cid=51007&categoryId=51007
자간 [eclampsia],https://terms.naver.com/entry.naver?docId=927049&cid=51007&categoryId=51007
자궁 나팔관 조영검사 [hysterosalpingorgraphy],https://terms.naver.com/entry.naver?docId=927644&cid=51007&categoryId=51007
자궁 내 장치 [intrauterine device],https://terms.naver.com/entry.naver?docId=927767&cid=51007&categoryId=51007
자궁 내경관 용종 [endocervical polyp],https://terms.naver.com/entry.naver?docId=927004&cid=51007&categoryId=51007
자궁 외 임신 [ectopic pregnancy],https://terms.naver.com/entry.naver?docId=926860&cid=51007&categoryId=51007
자궁경관무력증 [Incompetent internal os of cervix],https://terms.naver.com/entry.naver?docId=6225826&cid=51007&categoryId=51007
자궁경부 미란과 외번 [cervical erosion and ectropion],https://terms.naver.com/entry.naver?docId=926855&cid=51007&categoryId=51007
