label,text
심장 부정맥,"심장 부정맥은 증상을 전혀 나타내지 않을 수도 있습니다. 다른 건강 문제로 검진을 받는 동안 의사가 불규칙한 심장 박동을 발견할 수 있습니다. 일반적으로 부정맥의 징후와 증상에는 다음이 포함될 수 있습니다: 가슴 두근거림, 빠른 심장 박동(빈맥), 느린 심장 박동(서맥), 가슴 통증, 숨 가쁨. 그 외의 증상으로는 불안, 피로, 어지러움 또는 현기증, 발한, 실신 또는 실신 직전 상태가 있을 수 있습니다."
요로 감염,"구토와 골반 통증이 있습니다. 소변에 가끔 피가 섞여 나오고, 냄새가 심하게 날 때도 있습니다. 편두통 때문에 잠들기 어려울 때도 있습니다."
당뇨병,"물을 더 많이 마시고 화장실에 가는 횟수가 늘었습니다. 입과 목이 항상 건조하고, 평소보다 더 배가 고픕니다."
기저귀 발진,"기저귀 발진의 징후와 증상에는 다음이 포함됩니다: 기저귀 부위의 피부 염증 - 엉덩이, 허벅지 및 생식기 가려움증과 민감한 피부 기저귀 부위의 상처 불편함, 특히 기저귀를 갈 때의 보채거나 우는 행동"
말라리아,최근에 몸이 많이 안 좋습니다. 고열이 나고 오한이 있으며 심한 가려움증이 있습니다. 구토를 하고 땀도 많이 흘립니다. 두통과 메스꺼움이 있고 근육통도 있습니다.
장티푸스,며칠째 열이 나고 있으며 점점 심해지고 있습니다. 또한 심한 복통이 있고 변비도 있습니다.
폐암,폐암은 초기 단계에서는 일반적으로 증상이나 징후를 나타내지 않습니다. 폐암의 증상과 징후는 질병이 진행된 후에 나타나는 경우가 많습니다. 폐암의 증상과 징후로는 다음과 같은 것들이 있을 수 있습니다: - 사라지지 않는 새로운 기침 - 소량이라도 피가 섞인 기침 - 숨 가쁨 - 가슴 통증 - 목소리 변화(쉰 목소리) - 의도하지 않은 체중 감소 - 뼈의 통증 - 두통 이러한 증상이 나타나면 즉시 의료 전문가와 상담하는 것이 중요합니다.
현기증,"양성 돌발성 두위 현훈(BPPV)의 징후와 증상은 다음과 같습니다: - 어지러움 - 자신이나 주변이 회전하거나 움직이는 듯한 느낌(현훈) - 균형 상실 또는 불안정함 - 메스꺼움 - 구토 BPPV의 징후와 증상은 나타났다 사라지며, 일반적으로 1분 미만 동안 지속됩니다. BPPV의 에피소드는 한동안 사라졌다가 다시 나타날 수 있습니다. BPPV의 징후와 증상을 유발하는 활동은 사람마다 다를 수 있지만, 거의 항상 머리 위치의 변화에 의해 유발됩니다. 일부 사람들은 서 있거나 걸을 때 균형을 잃는 느낌을 받기도 합니다. 또한, BPPV의 증상에는 비정상적인 리드미컬한 안구 운동이 동반되는 경우가 많습니다."
황달,"저는 정말로 아픈 상태입니다. 열이 나고 체중이 줄고 있으며, 매우 피곤합니다. 피부와 소변이 노랗게 변했고, 복통도 있습니다."
말라리아,"온몸에 심한 가려움증이 있고, 오한과 메스꺼움이 있습니다. 땀을 많이 흘리고 있으며, 고열이 있습니다. 속이 메스껍고 두통이 있으며, 근육이 매우 아픕니다."
당뇨병,"피로, 체중 감소, 불안, 무기력, 불규칙한 혈당 수치, 흐릿하고 왜곡된 시야, 과도한 배고픔, 식욕 증가, 다뇨증"
갑상선기능저하증,"피로, 체중 증가, 손발이 차가움, 기분 변화, 어지러움, 얼굴과 눈의 부기, 갑상선 비대, 손톱이 약함, 팔다리의 부기, 우울감, 과민성, 생리 불순"
위식도 역류 질환,저는 속쓰림과 위산 역류가 심합니다. 식사 후에는 메스꺼움을 느끼고 가끔 구토를 하기도 합니다.
당뇨병,"최근 시야가 흐릿해지고 점점 악화되는 것 같습니다. 또한 항상 피곤함을 느끼고, 가끔 어지럽고 현기증이 납니다."
콜레라,"대부분의 사람들은 콜레라균(Vibrio cholerae)에 노출되어도 증상이 나타나지 않으며, 감염된 사실을 모르는 경우가 많습니다. 그러나 이들은 7일에서 14일 동안 대변을 통해 콜레라균을 배출하기 때문에 오염된 물을 통해 다른 사람에게 감염시킬 수 있습니다. 증상이 나타나는 콜레라의 대부분은 다른 원인에 의한 설사와 구분하기 어려운 경증 또는 중등도의 설사를 유발합니다. 그러나 일부는 감염 후 며칠 내에 더 심각한 증상과 징후를 보일 수 있습니다. 콜레라 감염의 증상은 다음과 같습니다: - 설사: 콜레라로 인한 설사는 갑작스럽게 시작되며, 빠르게 위험한 수준의 체액 손실을 초래할 수 있습니다. 시간당 약 1리터에 달하는 체액 손실이 발생할 수 있습니다. 콜레라로 인한 설사는 종종 쌀뜨물과 비슷한 창백하고 유백색의 모습을 보입니다. - 메스꺼움과 구토: 구토는 특히 콜레라 초기 단계에서 발생하며, 몇 시간 동안 지속될 수 있습니다. - 탈수: 콜레라 증상이 시작된 후 몇 시간 내에 탈수가 발생할 수 "
변비,"만성 변비의 징후와 증상에는 다음과 같은 것들이 포함됩니다: 일주일에 세 번 미만으로 배변하는 경우, 변이 딱딱하거나 덩어리진 경우, 배변할 때 힘을 주어야 하는 경우, 직장에 막힘이 있어 배변이 어려운 느낌이 드는 경우, 직장에서 변을 완전히 비우지 못한 느낌이 드는 경우, 복부를 눌러야 하거나 손가락을 사용해 직장에서 변을 제거해야 하는 경우. 이러한 증상 중 두 가지 이상이 최근 3개월 동안 지속되었다면 변비가 만성적일 수 있습니다."
멜라노마,"점은 일반적으로 해롭지 않으며, 털이 자라거나 돌출되거나 주름이 생길 수 있습니다. 그러나 점의 색이나 크기가 변하거나 가려움, 통증, 출혈, 염증이 생기면 의사와 상담하는 것이 좋습니다. 멜라노마의 첫 번째 징후는 종종 크기, 모양 또는 색이 변하는 점입니다. 멜라노마는 색이 다양하고 경계가 불규칙한 경우가 많으며, 이는 멜라노마의 경고 신호입니다. 멜라노마는 신체 어디에서나 발생할 수 있지만, 주로 햇빛에 노출된 부위인 등, 다리, 팔, 얼굴에 많이 발생합니다. 또한, 발바닥, 손바닥, 손톱 밑과 같이 햇빛 노출이 적은 부위에서도 발생할 수 있으며, 이러한 숨겨진 멜라노마는 피부가 어두운 사람들에게 더 흔합니다. 멜라노마의 초기 징후와 증상은 다음과 같습니다: - 기존 점의 변화 - 새로운 색소 침착이나 비정상적인 모양의 피부 성장 정상적인 점은 일반적으로 균일한 색상(황갈색, 갈색 또는 검정색)이며, 주변 피부와 뚜렷하게 구분되는 경계를 가지고 있습니다. 모양은 타원형이나 원형이고, 보통 지름이 6"
장티푸스,배가 아프고 열이 나는 것 같습니다. 또한 오한이 있고 두통도 있습니다.
심낭삼출,"심낭삼출은 특히 체액이 서서히 증가한 경우 눈에 띄는 징후나 증상을 일으키지 않을 수 있습니다. 그러나 심낭삼출의 징후와 증상이 나타날 경우 다음과 같은 것들이 포함될 수 있습니다: 숨가쁨 또는 호흡 곤란, 누워 있을 때 호흡 시 불편함, 주로 흉골 뒤쪽이나 가슴 왼쪽의 흉통, 가슴이 꽉 찬 느낌, 어지러움이나 기절할 것 같은 느낌, 복부나 다리의 부기."
알레르기,"항상 피곤하고, 미각이 이상하며, 목이 매우 따끔거립니다. 또한 근육통과 열이 있습니다. 가끔씩 온몸에 경련이 일어나기도 합니다."
말라리아,"몸이 많이 안 좋습니다. 가려움증이 심해서 많이 긁고 있고, 오한과 구토, 발열 증상이 있습니다. 두통도 있고 땀도 많이 흘립니다. 메스꺼움이 심하고 근육통도 있습니다."
태아 거대증,"자궁저부 높이(fundal height)는 치골에서 자궁의 맨 위까지의 거리를 센티미터로 측정한 것입니다. 임신 24주 이후에는 자궁저부 높이가 임신 주수와 종종 일치합니다. 양수과다(polyhydramnios)는 임신 중 자궁 내에 과도한 양의 양수가 축적되는 상태를 말합니다. 경미한 경우에는 자연적으로 해결될 수 있지만, 심각한 경우에는 치료가 필요할 수 있습니다. 태아 거대증(fetal macrosomia)은 임신 중 발견하고 진단하기 어려울 수 있습니다. 징후와 증상으로는 큰 자궁저부 높이가 있습니다. 산전 진료 시, 의료 제공자는 자궁저부 높이를 측정할 수 있으며, 예상보다 큰 자궁저부 높이는 태아 거대증의 징후일 수 있습니다. 과도한 양수(polyhydramnios)는 임신 중 아기를 둘러싸고 보호하는 양수가 너무 많은 상태를 의미하며, 이는 아기가 평균보다 크다는 신호일 수 있습니다. 양수의 양은 아기의 소변 배출량을 반영하며, 큰 아기는 더 많은 소변을 배출합니다. 아기가 더 크게 자라는 "
저혈당증,"혈당 수치가 너무 낮아지면 저혈당의 징후와 증상으로는 다음과 같은 것들이 나타날 수 있습니다: - 창백한 얼굴 - 몸 떨림 - 발한 - 두통 - 배고픔 또는 메스꺼움 - 불규칙하거나 빠른 심장 박동 - 피로 - 과민성 또는 불안 - 집중력 저하 - 어지러움 또는 현기증 - 입술, 혀, 뺨의 따끔거림 또는 무감각 저혈당이 악화되면 다음과 같은 징후와 증상이 나타날 수 있습니다: - 혼란, 비정상적인 행동 또는 일상적인 작업을 완료하지 못하는 경우 - 협응력 상실 - 발음이 어눌해짐 - 시야가 흐리거나 터널 시야 - 잠든 경우 악몽 심각한 저혈당은 다음을 초래할 수 있습니다: - 반응 없음 (의식 상실) - 발작"
장티푸스,"오한, 구토, 피로, 고열, 메스꺼움, 변비, 복통, 설사, 중독된 듯한 외양(장티푸스), 복부 통증"
소아 1형 당뇨병,"소아에서 나타나는 제1형 당뇨병의 징후와 증상은 보통 빠르게 진행되며 다음과 같은 것들이 포함될 수 있습니다: 갈증 증가, 빈번한 소변, 화장실 훈련이 된 아이의 경우 야뇨증, 극심한 허기, 의도치 않은 체중 감소, 피로, 과민성 또는 행동 변화, 과일 향이 나는 숨결."
장티푸스,며칠 전부터 계속 피곤하고 기운이 없어요. 열도 나고 배에 통증이 있습니다. 무슨 문제인지 모르겠어요.
수두,피부에 발진이 생겼고 빠르게 퍼지고 있습니다. 가려움이 심해서 밤에 거의 잠을 잘 수가 없습니다.
단핵구증,"단핵구증(전염성 단핵구증)의 징후와 증상은 다음과 같습니다: - 피로 - 인후염: 종종 연쇄상구균 인후염으로 오진되며, 항생제 치료 후에도 호전되지 않을 수 있습니다. - 발열 - 목과 겨드랑이의 림프절 부종 - 편도선 부종 - 두통 - 피부 발진 - 부드럽고 부은 비장 이 바이러스는 약 4~6주의 잠복기를 가지며, 어린 아이들의 경우 이 기간이 더 짧을 수 있습니다. 잠복기는 바이러스에 노출된 후 증상이 나타나기까지의 기간을 의미합니다. 발열과 인후염 같은 징후와 증상은 보통 몇 주 내에 완화되지만, 피로, 림프절 비대 및 비장 부종은 몇 주 더 지속될 수 있습니다. 의사를 만나야 할 시기: 위의 증상을 경험하고 있다면 단핵구증일 수 있습니다. 증상이 1~2주 내에 자연적으로 호전되지 않는다면 의사를 방문하세요."
전갈 쏘임,"전갈에 쏘인 부위에서 나타날 수 있는 징후와 증상은 다음과 같습니다: 심한 통증, 저림 및 따끔거림, 약간의 부기, 따뜻함. 전신적인 독소 효과와 관련된 징후와 증상은 주로 쏘인 어린이에게서 나타나며, 다음과 같은 증상이 포함될 수 있습니다: 호흡 곤란, 근육 경련 또는 몸부림, 비정상적인 머리, 목, 눈의 움직임, 침 흘림, 발한, 메스꺼움 및 구토, 고혈압, 심박수 증가, 불안감 또는 과잉 흥분, 또는 아이의 경우 달래기 힘든 울음. 벌이나 말벌과 같은 다른 쏘는 곤충과 마찬가지로, 이전에 전갈에 쏘였던 사람들은 이후에 쏘였을 때 알레르기 반응을 보일 수 있습니다. 이러한 이후의 쏘임에 대한 반응은 때때로 아나필락시스라고 불리는 생명을 위협하는 상태를 초래할 정도로 심각할 수 있습니다. 이러한 경우의 징후와 증상은 벌 쏘임에 의한 아나필락시스와 유사하며, 두드러기, 호흡 곤란, 메스꺼움 및 구토가 포함될 수 있습니다."
수두,열이 나고 두통이 있으며 식사를 할 수 없습니다. 구토할 것 같은 느낌이 듭니다. 또한 팔에 붉은 반점이 있습니다.
장티푸스,며칠 전부터 설사를 하고 있습니다. 증상이 심하고 복부 경련과 복부 팽만감도 함께 나타나고 있습니다.
소화성 궤양 질환,허리를 굽히거나 누우면 더 심해지는 복통이 있습니다. 또한 매운 음식이나 산성 음식을 먹을 때 불편함을 느낍니다. 이러한 증상으로 인해 가끔 설사를 하기도 합니다.
뎅기열,온몸에 발진이 생기고 심하게 가려워요. 게다가 구토를 하고 관절도 아파요.
정맥류,오랫동안 걷거나 서 있을 때 종아리에 경련이 발생하고 있습니다. 또한 다리에 눈에 띄는 정맥이 보입니다.
